Node_ID,Node_Text,P&ID,Equipment_Tag,Equipment_Description,Design_Conditions
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-1829,HX1 & 2,9000 Area Heat Exchangers,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-5377,HTR-30860A/B/C/D,Heaters - 9000 Area AGO/Feedstock,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-5377,TK61869-13,Tank - 9000 Area AGO/Feedstock,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-5377,MIX-30860,Mixer - 9000 Area AGO/Feedstock Tank,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3095 Redline,P-7,Pump - 9000 Area Feedstock,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3095 Redline,TK-61869-14,Tank - 9000 Area Feedstock,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3095 Redline,MIX-40903,Mixer - 9000 Area Feedstock Tank,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3095,P-7,Pump - 9000 Area Feedstock,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3095,TK-61869-14,Tank - 9000 Area Feedstock,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3095,MIX-40903,Mixer - 9000 Area Feedstock Tank,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3761,PM-53688A/B/C,Condensate Feed Pumps,"From 25134 Tank Farm Project PHA This node includes Feed Tanks TK- 200-1/2/3. Normal operation is three Feed tanks with no quality difference. The plant can be fed from 12"" Magellan line to all three tanks and TK-61869-14 and a 35796"" Kinder Morgan Condensate Crude KMCC line to all three tanks and TK-61869- 14. The Magellan line also includes a pig launcher that is operated by Galena Park. The pig launcher on the KMCC line is not operated by Galena Park. Feed can be transferred between Feed Tanks via Pump P-HX which send feed through the AGO Exchanger HX1/2. Feed Pumps PM- 111A/B/C send Feed to Splitter 1/2 from TK-97415-1/2/3. Feed can be transferred from TK-61869-14 to TK- 200-1/2/3 via P-7 and then through P-HX also through the AGO Exchanger HX1/2 which will be review in node 7. This node also includes the hydrocarbon header which is a maintenance drain from the splitter, removes liquid from flare knockout drum and is the relief header for the Feed Pumps PM- 111A/B/C thermal safeties. TK-97415-1/200-3: - Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 86555,Feed Tank and Feed Pumps PM-53688A/B/C,99-DWG-3761,P-HX,Condensate Feed Pump,"- Capacity = 200,130 Atm BBl - MDMT = 30 degF - Max Temp = 200 degF"
Node 94182,Rerun Tank 100-14 and Rerun Pump P- HX,99-DWG-5353,TK-97415-1,Tank - 9000 Area Feedstock,From 25134 Tank Farm Project PHA This node includes Rerun Tank TK- 100-14. TK-61869-14 can be used as a feed surge tank but is normally used in Rerun service which takes finished products after coolers. TK- 100-14 can also be fed by the Magellan and KMCC pipelines which was covered in Node 6. Feed or Rerun can be transferred from TK-61869-14 to Feed Tanks TK- 200-1/2/3 via Pump P-7 and then through P-HX also through the AGO Exchanger HX1/2 to each tank. HX-1/2: - Shell MAWP = 150 psig @ 650 degF - Tube MAWP = 150 psig @ 650 degF - MDMT = - 20 degF
Node 94182,Rerun Tank 100-14 and Rerun Pump P- HX,99-DWG-5353,MIX-98749,Mixer - 9000 Area Feedstock Tank,From 25134 Tank Farm Project PHA This node includes Rerun Tank TK- 100-14. TK-61869-14 can be used as a feed surge tank but is normally used in Rerun service which takes finished products after coolers. TK- 100-14 can also be fed by the Magellan and KMCC pipelines which was covered in Node 6. Feed or Rerun can be transferred from TK-61869-14 to Feed Tanks TK- 200-1/2/3 via Pump P-7 and then through P-HX also through the AGO Exchanger HX1/2 to each tank. HX-1/2: - Shell MAWP = 150 psig @ 650 degF - Tube MAWP = 150 psig @ 650 degF - MDMT = - 20 degF
